timestamp,machine_id,temperature_c,vibration_mm_s,pressure_bar,rpm,fault_flag,fault_type
2024-05-01 22:00:00,Hydraulic_Press_02,78.46,1.255,8.271,1431.0,0,none
2024-05-01 22:00:00,Conveyor_Motor_03,42.95,0.278,2.053,1429.0,0,none
2024-05-01 23:00:00,CNC_Mill_01,67.09,0.733,4.354,1436.0,0,none
2024-05-01 23:00:00,Hydraulic_Press_02,79.82,1.263,8.593,1456.0,0,none
2024-05-01 23:00:00,Conveyor_Motor_03,46.15,0.588,1.918,1446.0,0,none
2024-05-02 00:00:00,CNC_Mill_01,66.73,0.756,4.113,1435.0,0,none
2024-05-02 00:00:00,Hydraulic_Press_02,78.39,1.282,8.817,1433.0,0,none
2024-05-02 00:00:00,Conveyor_Motor_03,46.68,0.458,1.908,1476.0,0,none
2024-05-02 01:00:00,CNC_Mill_01,65.92,0.703,3.924,1451.0,0,none
2024-05-02 01:00:00,Hydraulic_Press_02,80.89,1.09,8.339,1433.0,0,none
2024-05-02 01:00:00,Conveyor_Motor_03,44.1,0.543,2.205,1436.0,0,none
2024-05-02 02:00:00,CNC_Mill_01,64.96,0.737,4.017,1458.0,0,none
2024-05-02 02:00:00,Hydraulic_Press_02,78.83,1.27,8.596,1412.0,0,none
2024-05-02 02:00:00,Conveyor_Motor_03,44.66,0.463,2.318,1438.0,0,none
2024-05-02 03:00:00,CNC_Mill_01,63.49,0.616,4.101,1407.0,0,none
2024-05-02 03:00:00,Hydraulic_Press_02,75.65,1.277,8.567,1428.0,0,none
2024-05-02 03:00:00,Conveyor_Motor_03,44.59,0.621,2.028,1461.0,0,none
2024-05-02 04:00:00,CNC_Mill_01,65.86,0.719,4.128,1438.0,0,none
2024-05-02 04:00:00,Hydraulic_Press_02,76.37,1.193,8.471,1457.0,0,none
2024-05-02 04:00:00,Conveyor_Motor_03,46.64,0.315,2.222,1413.0,0,none
2024-05-02 05:00:00,CNC_Mill_01,66.26,0.639,4.315,1462.0,0,none
2024-05-02 05:00:00,Hydraulic_Press_02,80.74,1.086,8.387,1455.0,0,none
2024-05-02 05:00:00,Conveyor_Motor_03,47.39,0.52,2.119,1458.0,0,none
2024-05-02 06:00:00,CNC_Mill_01,63.21,0.794,3.852,1451.0,0,none
2024-05-02 06:00:00,Hydraulic_Press_02,78.53,1.087,8.522,1452.0,0,none
2024-05-02 06:00:00,Conveyor_Motor_03,46.55,0.416,2.171,1426.0,0,none
2024-05-02 07:00:00,CNC_Mill_01,64.68,0.965,4.0,1435.0,0,none
2024-05-02 07:00:00,Hydraulic_Press_02,80.04,1.079,8.662,1465.0,0,none
2024-05-02 07:00:00,Conveyor_Motor_03,46.87,0.544,2.064,1458.0,0,none
2024-05-02 08:00:00,CNC_Mill_01,64.77,0.735,4.268,1388.0,0,none
2024-05-02 08:00:00,Hydraulic_Press_02,78.25,1.15,8.488,1441.0,0,none
2024-05-02 08:00:00,Conveyor_Motor_03,43.94,0.547,1.917,1474.0,0,none
2024-05-02 09:00:00,CNC_Mill_01,64.1,0.883,4.19,1467.0,0,none
2024-05-02 09:00:00,Hydraulic_Press_02,78.8,1.204,8.571,1444.0,0,none
2024-05-02 09:00:00,Conveyor_Motor_03,43.55,0.541,2.159,1449.0,0,none
2024-05-02 10:00:00,CNC_Mill_01,63.13,0.771,4.22,1451.0,0,none
2024-05-02 10:00:00,Hydraulic_Press_02,75.6,1.133,8.253,1445.0,0,none
2024-05-02 10:00:00,Conveyor_Motor_03,47.77,0.525,2.093,1417.0,0,none
2024-05-02 11:00:00,CNC_Mill_01,66.88,0.783,4.098,1472.0,0,none
2024-05-02 11:00:00,Hydraulic_Press_02,78.97,1.214,8.779,1413.0,0,none
2024-05-02 11:00:00,Conveyor_Motor_03,44.86,0.572,1.958,1448.0,0,none
2024-05-02 12:00:00,CNC_Mill_01,67.0,0.935,3.9,1435.0,0,none
2024-05-02 12:00:00,Hydraulic_Press_02,77.97,1.275,8.497,1419.0,0,none
2024-05-02 12:00:00,Conveyor_Motor_03,42.96,0.44,1.852,1425.0,0,none
2024-05-02 13:00:00,CNC_Mill_01,63.86,0.726,4.074,1470.0,0,none
2024-05-02 13:00:00,Hydraulic_Press_02,80.14,1.127,8.427,1459.0,0,none
2024-05-02 13:00:00,Conveyor_Motor_03,43.65,0.538,2.051,1440.0,0,none
2024-05-02 14:00:00,CNC_Mill_01,64.81,0.83,4.088,1452.0,0,none
2024-05-02 14:00:00,Hydraulic_Press_02,80.78,1.227,8.51,1450.0,0,none
2024-05-02 14:00:00,Conveyor_Motor_03,43.58,0.534,1.841,1444.0,0,none
2024-05-02 15:00:00,CNC_Mill_01,66.85,0.886,3.918,1463.0,0,none
2024-05-02 15:00:00,Hydraulic_Press_02,78.69,1.025,8.56,1416.0,0,none
2024-05-02 15:00:00,Conveyor_Motor_03,47.62,0.58,2.091,1453.0,0,none
2024-05-02 16:00:00,CNC_Mill_01,63.31,0.918,4.035,1433.0,0,none
2024-05-02 16:00:00,Hydraulic_Press_02,78.05,1.203,8.417,1444.0,0,none
2024-05-02 16:00:00,Conveyor_Motor_03,44.26,0.457,1.985,1435.0,0,none
2024-05-02 17:00:00,CNC_Mill_01,64.66,0.64,3.907,1465.0,0,none
2024-05-02 17:00:00,Hydraulic_Press_02,77.82,1.155,8.444,1445.0,0,none
2024-05-02 17:00:00,Conveyor_Motor_03,42.97,0.601,1.857,1452.0,0,none
2024-05-02 18:00:00,CNC_Mill_01,65.54,0.76,4.307,1428.0,0,none
2024-05-02 18:00:00,Hydraulic_Press_02,76.47,1.248,8.511,1425.0,0,none
2024-05-02 18:00:00,Conveyor_Motor_03,44.97,0.511,1.935,1423.0,0,none
2024-05-02 19:00:00,CNC_Mill_01,64.32,0.86,4.352,1439.0,0,none
2024-05-02 19:00:00,Hydraulic_Press_02,76.58,1.304,8.721,1453.0,0,none
2024-05-02 19:00:00,Conveyor_Motor_03,43.49,0.532,2.209,1465.0,0,none
2024-05-02 20:00:00,CNC_Mill_01,61.8,0.774,4.033,1428.0,0,none
2024-05-02 20:00:00,Hydraulic_Press_02,77.3,1.236,8.433,1439.0,0,none
2024-05-02 20:00:00,Conveyor_Motor_03,45.07,0.618,2.13,1438.0,0,none
2024-05-02 21:00:00,CNC_Mill_01,63.54,0.798,4.252,1427.0,0,none
2024-05-02 21:00:00,Hydraulic_Press_02,76.9,1.26,8.642,1488.0,0,none
2024-05-02 21:00:00,Conveyor_Motor_03,46.97,0.5,2.213,1421.0,0,none
2024-05-02 22:00:00,CNC_Mill_01,65.75,0.809,4.29,1454.0,0,none
2024-05-02 22:00:00,Hydraulic_Press_02,78.01,1.213,8.52,1426.0,0,none
2024-05-02 22:00:00,Conveyor_Motor_03,42.82,0.481,2.025,1438.0,0,none
2024-05-02 23:00:00,CNC_Mill_01,63.42,0.748,4.24,1444.0,0,none
2024-05-02 23:00:00,Hydraulic_Press_02,75.89,1.166,8.455,1473.0,0,none
2024-05-02 23:00:00,Conveyor_Motor_03,45.56,0.593,2.056,1461.0,0,none
2024-05-03 00:00:00,CNC_Mill_01,64.55,0.747,4.089,1468.0,0,none
2024-05-03 00:00:00,Hydraulic_Press_02,77.95,1.262,8.76,1458.0,0,none
2024-05-03 00:00:00,Conveyor_Motor_03,45.37,0.528,1.911,1432.0,0,none
2024-05-03 01:00:00,CNC_Mill_01,64.93,0.796,4.288,1437.0,0,none
2024-05-03 01:00:00,Hydraulic_Press_02,78.13,1.206,8.519,1450.0,0,none
2024-05-03 01:00:00,Conveyor_Motor_03,41.61,0.388,1.959,1439.0,0,none
2024-05-03 02:00:00,CNC_Mill_01,64.92,0.706,4.364,1465.0,0,none
2024-05-03 02:00:00,Hydraulic_Press_02,79.48,1.237,8.361,1441.0,0,none
2024-05-03 02:00:00,Conveyor_Motor_03,44.29,0.549,2.037,1487.0,0,none
2024-05-03 03:00:00,CNC_Mill_01,67.65,0.808,3.927,1437.0,0,none
2024-05-03 03:00:00,Hydraulic_Press_02,78.14,1.233,8.192,1445.0,0,none
2024-05-03 03:00:00,Conveyor_Motor_03,45.37,0.698,2.191,1437.0,0,none
2024-05-03 04:00:00,CNC_Mill_01,64.98,0.819,4.368,1472.0,0,none
2024-05-03 04:00:00,Hydraulic_Press_02,78.11,1.233,8.248,1416.0,0,none
2024-05-03 04:00:00,Conveyor_Motor_03,46.31,0.507,2.3,1432.0,0,none
2024-05-03 05:00:00,CNC_Mill_01,66.4,0.679,4.078,1418.0,0,none
2024-05-03 05:00:00,Hydraulic_Press_02,77.23,1.161,8.698,1467.0,0,none
2024-05-03 05:00:00,Conveyor_Motor_03,47.1,0.441,2.119,1471.0,0,none
2024-05-03 06:00:00,CNC_Mill_01,64.61,0.906,4.286,1442.0,0,none
2024-05-03 06:00:00,Hydraulic_Press_02,78.14,1.274,8.644,1480.0,0,none
2024-05-03 06:00:00,Conveyor_Motor_03,44.86,0.544,2.088,1391.0,0,none
2024-05-03 07:00:00,CNC_Mill_01,66.4,0.743,4.345,1435.0,0,none
2024-05-03 07:00:00,Hydraulic_Press_02,77.72,1.213,8.603,1494.0,0,none
2024-05-03 07:00:00,Conveyor_Motor_03,43.99,0.557,2.088,1478.0,0,none
2024-05-03 08:00:00,CNC_Mill_01,64.08,0.687,4.306,1476.0,0,none
2024-05-03 08:00:00,Hydraulic_Press_02,77.09,1.249,8.58,1458.0,0,none
2024-05-03 08:00:00,Conveyor_Motor_03,44.85,0.528,2.108,1432.0,0,none
2024-05-03 09:00:00,CNC_Mill_01,65.24,0.998,4.282,1446.0,0,none
2024-05-03 09:00:00,Hydraulic_Press_02,76.05,1.268,8.238,1449.0,0,none
2024-05-03 09:00:00,Conveyor_Motor_03,46.81,0.664,1.979,1460.0,0,none
2024-05-03 10:00:00,CNC_Mill_01,65.64,0.749,4.276,1469.0,0,none
2024-05-03 10:00:00,Hydraulic_Press_02,76.1,1.075,8.489,1429.0,0,none
2024-05-03 10:00:00,Conveyor_Motor_03,45.41,0.411,1.963,1495.0,0,none
2024-05-03 11:00:00,CNC_Mill_01,64.59,0.757,4.245,1420.0,0,none
2024-05-03 11:00:00,Hydraulic_Press_02,78.51,1.241,8.448,1455.0,0,none
2024-05-03 11:00:00,Conveyor_Motor_03,47.15,0.534,2.475,1429.0,0,none
2024-05-03 12:00:00,CNC_Mill_01,65.15,0.696,3.888,1463.0,0,none
2024-05-03 12:00:00,Hydraulic_Press_02,78.55,1.209,8.454,1455.0,0,none
2024-05-03 12:00:00,Conveyor_Motor_03,45.3,0.538,1.898,1453.0,0,none
2024-05-03 13:00:00,CNC_Mill_01,65.36,0.948,4.221,1481.0,0,none
2024-05-03 13:00:00,Hydraulic_Press_02,79.33,1.14,8.42,1472.0,0,none
2024-05-03 13:00:00,Conveyor_Motor_03,44.38,0.564,2.06,1470.0,0,none
2024-05-03 14:00:00,CNC_Mill_01,64.34,0.652,4.293,1444.0,0,none
2024-05-03 14:00:00,Hydraulic_Press_02,74.94,1.211,8.372,1464.0,0,none
2024-05-03 14:00:00,Conveyor_Motor_03,43.05,0.44,2.259,1460.0,0,none
2024-05-03 15:00:00,CNC_Mill_01,65.21,0.713,4.042,1447.0,0,none
2024-05-03 15:00:00,Hydraulic_Press_02,76.79,1.214,8.611,1468.0,0,none
2024-05-03 15:00:00,Conveyor_Motor_03,45.62,0.521,1.882,1477.0,0,none
2024-05-03 16:00:00,CNC_Mill_01,63.6,0.793,4.222,1465.0,0,none
2024-05-03 16:00:00,Hydraulic_Press_02,76.37,1.241,8.614,1449.0,0,none
2024-05-03 16:00:00,Conveyor_Motor_03,43.8,0.54,2.257,1454.0,0,none
2024-05-03 17:00:00,CNC_Mill_01,62.7,0.895,3.99,1445.0,0,none
2024-05-03 17:00:00,Hydraulic_Press_02,80.94,1.317,8.367,1451.0,0,none
2024-05-03 17:00:00,Conveyor_Motor_03,46.08,0.512,2.233,1428.0,0,none
2024-05-03 18:00:00,CNC_Mill_01,61.99,0.805,4.322,1443.0,0,none
2024-05-03 18:00:00,Hydraulic_Press_02,78.5,1.104,8.445,1475.0,0,none
2024-05-03 18:00:00,Conveyor_Motor_03,48.33,0.429,2.228,1476.0,0,none
2024-05-03 19:00:00,CNC_Mill_01,67.68,0.718,4.018,1446.0,0,none
2024-05-03 19:00:00,Hydraulic_Press_02,78.76,1.304,8.314,1473.0,0,none
2024-05-03 19:00:00,Conveyor_Motor_03,44.38,0.527,1.869,1459.0,0,none
2024-05-03 20:00:00,CNC_Mill_01,65.23,0.787,3.962,1442.0,0,none
2024-05-03 20:00:00,Hydraulic_Press_02,80.81,1.238,8.469,1479.0,0,none
2024-05-03 20:00:00,Conveyor_Motor_03,45.35,0.563,1.948,1431.0,0,none
2024-05-03 21:00:00,CNC_Mill_01,64.21,0.849,4.108,1446.0,0,none
2024-05-03 21:00:00,Hydraulic_Press_02,79.35,1.187,8.424,1466.0,0,none
2024-05-03 21:00:00,Conveyor_Motor_03,42.49,0.535,2.144,1397.0,0,none
2024-05-03 22:00:00,CNC_Mill_01,65.69,0.728,4.198,1415.0,0,none
2024-05-03 22:00:00,Hydraulic_Press_02,74.09,1.11,8.299,1462.0,0,none
2024-05-03 22:00:00,Conveyor_Motor_03,45.25,0.455,2.102,1451.0,0,none
2024-05-03 23:00:00,CNC_Mill_01,64.7,0.882,4.337,1400.0,0,none
2024-05-03 23:00:00,Hydraulic_Press_02,76.06,1.289,8.339,1436.0,0,none
2024-05-03 23:00:00,Conveyor_Motor_03,43.67,0.587,2.002,1431.0,0,none
2024-05-04 00:00:00,CNC_Mill_01,66.12,0.82,4.456,1498.0,0,none
2024-05-04 00:00:00,Hydraulic_Press_02,78.55,1.252,8.317,1488.0,0,none
2024-05-04 00:00:00,Conveyor_Motor_03,44.57,0.517,2.158,1437.0,0,none
2024-05-04 01:00:00,CNC_Mill_01,65.86,0.613,4.401,1461.0,0,none
2024-05-04 01:00:00,Hydraulic_Press_02,78.02,1.199,8.526,1453.0,0,none
2024-05-04 01:00:00,Conveyor_Motor_03,45.04,0.495,2.333,1459.0,0,none
2024-05-04 02:00:00,CNC_Mill_01,65.99,0.808,4.299,1469.0,0,none
2024-05-04 02:00:00,Hydraulic_Press_02,77.28,1.139,8.378,1465.0,0,none
2024-05-04 02:00:00,Conveyor_Motor_03,43.09,0.557,2.159,1477.0,0,none
2024-05-04 03:00:00,CNC_Mill_01,65.47,0.781,4.31,1424.0,0,none
2024-05-04 03:00:00,Hydraulic_Press_02,79.91,1.212,8.411,1467.0,0,none
2024-05-04 03:00:00,Conveyor_Motor_03,43.99,0.502,2.086,1439.0,0,none
2024-05-04 04:00:00,CNC_Mill_01,64.62,0.729,4.21,1447.0,0,none
2024-05-04 04:00:00,Hydraulic_Press_02,78.34,1.179,8.58,1427.0,0,none
2024-05-04 04:00:00,Conveyor_Motor_03,42.04,0.48,2.076,1453.0,0,none
2024-05-04 05:00:00,CNC_Mill_01,65.23,0.846,4.282,1451.0,0,none
2024-05-04 05:00:00,Hydraulic_Press_02,76.33,1.146,8.461,1435.0,0,none
2024-05-04 05:00:00,Conveyor_Motor_03,44.26,0.49,2.163,1451.0,0,none
2024-05-04 06:00:00,CNC_Mill_01,65.66,0.836,4.173,1448.0,0,none
2024-05-04 06:00:00,Hydraulic_Press_02,81.67,1.24,8.352,1451.0,0,none
2024-05-04 06:00:00,Conveyor_Motor_03,44.97,0.404,1.999,1448.0,0,none
2024-05-04 07:00:00,CNC_Mill_01,64.27,0.812,3.932,1479.0,0,none
2024-05-04 07:00:00,Hydraulic_Press_02,77.8,1.267,8.366,1452.0,0,none
2024-05-04 07:00:00,Conveyor_Motor_03,46.16,0.529,2.229,1471.0,0,none
2024-05-04 08:00:00,CNC_Mill_01,64.54,0.661,4.349,1432.0,0,none
2024-05-04 08:00:00,Hydraulic_Press_02,80.72,1.298,8.679,1463.0,0,none
2024-05-04 08:00:00,Conveyor_Motor_03,45.42,0.464,1.898,1434.0,0,none
2024-05-04 09:00:00,CNC_Mill_01,65.09,0.743,4.141,1455.0,0,none
2024-05-04 09:00:00,Hydraulic_Press_02,76.94,1.27,8.522,1442.0,0,none
2024-05-04 09:00:00,Conveyor_Motor_03,46.03,0.515,2.238,1463.0,0,none
2024-05-04 10:00:00,CNC_Mill_01,62.87,0.833,4.038,1434.0,0,none
2024-05-04 10:00:00,Hydraulic_Press_02,76.06,1.229,8.551,1455.0,0,none
2024-05-04 10:00:00,Conveyor_Motor_03,43.37,0.345,2.257,1464.0,0,none
2024-05-04 11:00:00,CNC_Mill_01,63.45,0.732,3.832,1479.0,0,none
2024-05-04 11:00:00,Hydraulic_Press_02,80.83,1.203,8.471,1456.0,0,none
2024-05-04 11:00:00,Conveyor_Motor_03,47.46,0.571,2.175,1450.0,0,none
2024-05-04 12:00:00,CNC_Mill_01,63.43,0.802,4.143,1451.0,0,none
2024-05-04 12:00:00,Hydraulic_Press_02,77.35,1.311,8.659,1448.0,0,none
2024-05-04 12:00:00,Conveyor_Motor_03,46.02,0.599,2.191,1470.0,0,none
2024-05-04 13:00:00,CNC_Mill_01,66.6,0.867,4.52,1482.0,0,none
2024-05-04 13:00:00,Hydraulic_Press_02,77.34,1.237,8.555,1411.0,0,none
2024-05-04 13:00:00,Conveyor_Motor_03,43.41,0.566,2.268,1490.0,0,none
2024-05-04 14:00:00,CNC_Mill_01,64.92,0.684,4.04,1415.0,0,none
2024-05-04 14:00:00,Hydraulic_Press_02,78.95,1.191,8.613,1453.0,0,none
2024-05-04 14:00:00,Conveyor_Motor_03,45.19,0.367,1.876,1421.0,0,none
2024-05-04 15:00:00,CNC_Mill_01,66.57,0.72,4.282,1456.0,0,none
2024-05-04 15:00:00,Hydraulic_Press_02,77.42,1.131,8.294,1477.0,0,none
2024-05-04 15:00:00,Conveyor_Motor_03,45.83,0.676,2.21,1447.0,0,none
2024-05-04 16:00:00,CNC_Mill_01,63.73,0.67,4.13,1442.0,0,none
2024-05-04 16:00:00,Hydraulic_Press_02,78.07,1.151,8.372,1493.0,0,none
2024-05-04 16:00:00,Conveyor_Motor_03,46.33,0.391,2.061,1459.0,0,none
2024-05-04 17:00:00,CNC_Mill_01,65.24,0.841,4.03,1443.0,0,none
2024-05-04 17:00:00,Hydraulic_Press_02,78.16,1.214,8.347,1476.0,0,none
2024-05-04 17:00:00,Conveyor_Motor_03,44.62,0.301,1.962,1454.0,0,none
2024-05-04 18:00:00,CNC_Mill_01,62.89,0.881,4.553,1454.0,0,none
2024-05-04 18:00:00,Hydraulic_Press_02,75.84,1.231,8.493,1469.0,0,none
2024-05-04 18:00:00,Conveyor_Motor_03,45.21,0.517,2.092,1422.0,0,none
2024-05-04 19:00:00,CNC_Mill_01,66.75,0.689,4.332,1471.0,0,none
2024-05-04 19:00:00,Hydraulic_Press_02,77.76,1.134,8.685,1425.0,0,none
2024-05-04 19:00:00,Conveyor_Motor_03,44.12,0.59,1.972,1449.0,0,none
2024-05-04 20:00:00,CNC_Mill_01,62.15,0.711,4.211,1461.0,0,none
2024-05-04 20:00:00,Hydraulic_Press_02,78.91,1.297,8.795,1477.0,0,none
2024-05-04 20:00:00,Conveyor_Motor_03,45.7,0.559,2.285,1406.0,0,none
2024-05-04 21:00:00,CNC_Mill_01,62.21,0.762,4.299,1435.0,0,none
2024-05-04 21:00:00,Hydraulic_Press_02,77.22,1.442,8.516,1442.0,0,none
2024-05-04 21:00:00,Conveyor_Motor_03,43.13,0.461,1.908,1406.0,0,none
2024-05-04 22:00:00,CNC_Mill_01,64.36,0.844,4.49,1425.0,0,none
2024-05-04 22:00:00,Hydraulic_Press_02,80.36,1.318,8.692,1455.0,0,none
2024-05-04 22:00:00,Conveyor_Motor_03,46.91,0.473,1.981,1455.0,0,none
2024-05-04 23:00:00,CNC_Mill_01,63.66,0.797,4.242,1465.0,0,none
2024-05-04 23:00:00,Hydraulic_Press_02,78.69,1.126,8.166,1429.0,0,none
2024-05-04 23:00:00,Conveyor_Motor_03,45.54,0.463,2.23,1452.0,0,none
2024-05-05 00:00:00,CNC_Mill_01,76.68,4.527,4.54,1457.0,1,bearing_wear
2024-05-05 00:00:00,Hydraulic_Press_02,89.29,4.496,8.86,1486.0,1,bearing_wear
2024-05-05 00:00:00,Conveyor_Motor_03,54.74,4.483,2.287,1439.0,1,bearing_wear
2024-05-05 01:00:00,CNC_Mill_01,65.07,0.808,4.386,1476.0,0,none
2024-05-05 01:00:00,Hydraulic_Press_02,77.66,1.2,8.578,1471.0,0,none
2024-05-05 01:00:00,Conveyor_Motor_03,44.35,0.544,2.008,1428.0,0,none
2024-05-05 02:00:00,CNC_Mill_01,65.93,0.815,4.31,1473.0,0,none
2024-05-05 02:00:00,Hydraulic_Press_02,75.94,1.318,8.561,1459.0,0,none
2024-05-05 02:00:00,Conveyor_Motor_03,43.76,0.494,2.317,1438.0,0,none
2024-05-05 03:00:00,CNC_Mill_01,65.03,0.625,4.164,1487.0,0,none
2024-05-05 03:00:00,Hydraulic_Press_02,77.54,1.239,8.47,1446.0,0,none
2024-05-05 03:00:00,Conveyor_Motor_03,46.01,0.677,1.889,1445.0,0,none
2024-05-05 04:00:00,CNC_Mill_01,63.34,0.798,3.933,1462.0,0,none
2024-05-05 04:00:00,Hydraulic_Press_02,79.87,1.136,8.501,1441.0,0,none
2024-05-05 04:00:00,Conveyor_Motor_03,46.83,0.307,2.144,1441.0,0,none
2024-05-05 05:00:00,CNC_Mill_01,67.4,0.729,4.04,1443.0,0,none
2024-05-05 05:00:00,Hydraulic_Press_02,80.18,1.246,8.468,1435.0,0,none
2024-05-05 05:00:00,Conveyor_Motor_03,46.36,0.491,2.269,1422.0,0,none
2024-05-05 06:00:00,CNC_Mill_01,62.85,0.809,4.333,1458.0,0,none
2024-05-05 06:00:00,Hydraulic_Press_02,80.3,1.126,8.55,1455.0,0,none
2024-05-05 06:00:00,Conveyor_Motor_03,44.99,0.486,2.043,1435.0,0,none
2024-05-05 07:00:00,CNC_Mill_01,64.26,0.898,4.121,1447.0,0,none
2024-05-05 07:00:00,Hydraulic_Press_02,79.7,1.314,8.441,1475.0,0,none
2024-05-05 07:00:00,Conveyor_Motor_03,43.73,0.509,2.029,1477.0,0,none
2024-05-05 08:00:00,CNC_Mill_01,65.48,0.967,4.115,1448.0,0,none
2024-05-05 08:00:00,Hydraulic_Press_02,77.07,1.139,8.393,1448.0,0,none
2024-05-05 08:00:00,Conveyor_Motor_03,44.78,0.51,2.067,1465.0,0,none
2024-05-05 09:00:00,CNC_Mill_01,64.75,0.782,4.174,1481.0,0,none
2024-05-05 09:00:00,Hydraulic_Press_02,78.89,1.161,8.388,1457.0,0,none
2024-05-05 09:00:00,Conveyor_Motor_03,46.63,0.544,2.042,1428.0,0,none
2024-05-05 10:00:00,CNC_Mill_01,66.45,0.737,4.512,1467.0,0,none
2024-05-05 10:00:00,Hydraulic_Press_02,79.2,1.099,8.358,1443.0,0,none
2024-05-05 10:00:00,Conveyor_Motor_03,45.53,0.515,2.11,1438.0,0,none
2024-05-05 11:00:00,CNC_Mill_01,64.21,0.885,4.388,1423.0,0,none
2024-05-05 11:00:00,Hydraulic_Press_02,76.16,1.217,8.375,1440.0,0,none
2024-05-05 11:00:00,Conveyor_Motor_03,46.96,0.622,2.231,1451.0,0,none
2024-05-05 12:00:00,CNC_Mill_01,66.9,0.815,4.305,1450.0,0,none
2024-05-05 12:00:00,Hydraulic_Press_02,79.22,1.319,8.536,1441.0,0,none
2024-05-05 12:00:00,Conveyor_Motor_03,44.5,0.456,2.169,1467.0,0,none
2024-05-05 13:00:00,CNC_Mill_01,62.08,0.684,4.057,1442.0,0,none
2024-05-05 13:00:00,Hydraulic_Press_02,77.58,1.296,8.538,1458.0,0,none
2024-05-05 13:00:00,Conveyor_Motor_03,47.19,0.418,2.0,1481.0,0,none
2024-05-05 14:00:00,CNC_Mill_01,64.49,0.79,4.033,1454.0,0,none
2024-05-05 14:00:00,Hydraulic_Press_02,78.62,1.38,8.541,1437.0,0,none
2024-05-05 14:00:00,Conveyor_Motor_03,45.24,0.547,2.091,1460.0,0,none
2024-05-05 15:00:00,CNC_Mill_01,64.85,0.655,4.02,1451.0,0,none
2024-05-05 15:00:00,Hydraulic_Press_02,77.02,1.142,8.3,1472.0,0,none
2024-05-05 15:00:00,Conveyor_Motor_03,44.06,0.446,2.33,1461.0,0,none
2024-05-05 16:00:00,CNC_Mill_01,67.08,0.637,4.447,1481.0,0,none
2024-05-05 16:00:00,Hydraulic_Press_02,76.35,1.253,8.493,1421.0,0,none
2024-05-05 16:00:00,Conveyor_Motor_03,43.33,0.431,2.006,1453.0,0,none
2024-05-05 17:00:00,CNC_Mill_01,64.27,0.764,4.156,1480.0,0,none
2024-05-05 17:00:00,Hydraulic_Press_02,77.32,1.373,8.55,1433.0,0,none
2024-05-05 17:00:00,Conveyor_Motor_03,44.29,0.561,1.993,1490.0,0,none
2024-05-05 18:00:00,CNC_Mill_01,61.32,0.692,4.31,1443.0,0,none
2024-05-05 18:00:00,Hydraulic_Press_02,82.1,1.148,8.61,1449.0,0,none
2024-05-05 18:00:00,Conveyor_Motor_03,45.67,0.443,1.84,1440.0,0,none
2024-05-05 19:00:00,CNC_Mill_01,65.32,0.797,4.179,1436.0,0,none
2024-05-05 19:00:00,Hydraulic_Press_02,75.52,1.274,8.458,1440.0,0,none
2024-05-05 19:00:00,Conveyor_Motor_03,44.31,0.581,2.166,1457.0,0,none
2024-05-05 20:00:00,CNC_Mill_01,64.9,0.653,3.939,1457.0,0,none
2024-05-05 20:00:00,Hydraulic_Press_02,79.78,1.142,8.473,1435.0,0,none
2024-05-05 20:00:00,Conveyor_Motor_03,43.69,0.596,2.234,1459.0,0,none
2024-05-05 21:00:00,CNC_Mill_01,63.0,0.771,4.386,1460.0,0,none
2024-05-05 21:00:00,Hydraulic_Press_02,78.37,1.138,8.651,1452.0,0,none
2024-05-05 21:00:00,Conveyor_Motor_03,46.55,0.519,2.331,1448.0,0,none
2024-05-05 22:00:00,CNC_Mill_01,63.05,0.693,4.096,1431.0,0,none
2024-05-05 22:00:00,Hydraulic_Press_02,80.77,1.065,8.579,1440.0,0,none
2024-05-05 22:00:00,Conveyor_Motor_03,42.32,0.497,2.274,1411.0,0,none
2024-05-05 23:00:00,CNC_Mill_01,62.24,0.841,4.138,1475.0,0,none
2024-05-05 23:00:00,Hydraulic_Press_02,77.78,1.069,8.594,1459.0,0,none
2024-05-05 23:00:00,Conveyor_Motor_03,45.74,0.506,2.008,1489.0,0,none
2024-05-06 00:00:00,CNC_Mill_01,66.74,0.671,4.228,1462.0,0,none
2024-05-06 00:00:00,Hydraulic_Press_02,78.83,1.264,8.378,1444.0,0,none
2024-05-06 00:00:00,Conveyor_Motor_03,44.55,0.384,2.148,1462.0,0,none
2024-05-06 01:00:00,CNC_Mill_01,62.37,0.831,4.116,1437.0,0,none
2024-05-06 01:00:00,Hydraulic_Press_02,76.75,1.095,8.5,1478.0,0,none
2024-05-06 01:00:00,Conveyor_Motor_03,43.31,0.424,2.01,1457.0,0,none
2024-05-06 02:00:00,CNC_Mill_01,64.87,0.898,3.983,1425.0,0,none
2024-05-06 02:00:00,Hydraulic_Press_02,79.49,1.215,8.772,1426.0,0,none
2024-05-06 02:00:00,Conveyor_Motor_03,43.46,0.511,1.965,1430.0,0,none
2024-05-06 03:00:00,CNC_Mill_01,63.68,0.773,4.572,1441.0,0,none
2024-05-06 03:00:00,Hydraulic_Press_02,77.01,1.279,8.835,1457.0,0,none
2024-05-06 03:00:00,Conveyor_Motor_03,44.11,0.567,2.246,1457.0,0,none
2024-05-06 04:00:00,CNC_Mill_01,63.38,0.77,4.164,1444.0,0,none
2024-05-06 04:00:00,Hydraulic_Press_02,77.65,1.27,8.212,1463.0,0,none
